start,Lingiari
-11.2912,131.8062
-11.2831,131.8064
-11.2783,131.8041
-11.2742,131.7969
-11.2683,131.7943
-11.2683,131.7943
-11.2864,131.8402
-11.2864,131.8402
-11.2863,131.8433
-11.2832,131.8450
-11.2824,131.8463
-11.2813,131.8508
-11.2767,131.8551
-11.2727,131.8562
-11.2680,131.8514
-11.2640,131.8504
-11.2621,131.8468
-11.2530,131.8483
-11.2478,131.8372
-11.2468,131.8366
-11.2407,131.8346
-11.2337,131.8298
-11.2311,131.8268
-11.2117,131.8148
-11.2210,131.8306
-11.2232,131.8311
-11.2265,131.8400
-11.2265,131.8400
-11.2265,131.8400
-11.2225,131.8469
-11.2192,131.8486
-11.2091,131.8604
-11.2196,131.8564
-11.2222,131.8586
-11.2183,131.8646
-11.2192,131.8679
-11.2195,131.8680
-11.2345,131.8759
-11.2349,131.8793
-11.2349,131.8793
-11.2349,131.8793
-11.2349,131.8793
-11.2322,131.8824
-11.2265,131.8801
-11.2230,131.8822
-11.2170,131.8796
-11.2164,131.8829
-11.2072,131.8861
-11.2031,131.8787
-11.1995,131.8763
-11.1931,131.8755
-11.1931,131.8755
-11.1830,131.8815
-11.1818,131.8828
-11.1829,131.8841
-11.1836,131.8831
-11.1825,131.8823
-11.1853,131.8811
-11.1856,131.8872
-11.1981,131.9018
-11.2020,131.9009
-11.2049,131.9023
-11.2064,131.9044
-11.2053,131.9068
-11.2068,131.9120
-11.2068,131.9120
-11.2088,131.9085
-11.2114,131.9080
-11.2125,131.9045
-11.2163,131.9041
-11.2163,131.9041
-11.2163,131.9041
-11.2191,131.9051
-11.2210,131.9097
-11.2209,131.9098
-11.2257,131.9159
-11.2265,131.9156
-11.2298,131.9182
-11.2302,131.9206
-11.2337,131.9203
-11.2362,131.9225
-11.2350,131.9275
-11.2383,131.9264
-11.2398,131.9279
-11.2471,131.9287
-11.2511,131.9258
-11.2568,131.9266
-11.2598,131.9299
-11.2598,131.9299
-11.2598,131.9299
-11.2598,131.9299
-11.2549,131.9351
-11.2515,131.9455
-11.2494,131.9456
-11.2466,131.9426
-11.2444,131.9447
-11.2444,131.9447
-11.2530,131.9612
-11.2530,131.9612
-11.2530,131.9612
-11.2530,131.9612
-11.2530,131.9612
-11.2450,131.9644
-11.2289,131.9612
-11.2289,131.9612
-11.2338,131.964
-11.2351,131.9741
-11.2351,131.9741
-11.2351,131.9741
-11.2282,131.9819
-11.2185,131.9864
-11.2185,131.9864
-11.2154,131.9846
-11.2151,131.9849
-11.2054,131.9798
-11.2046,131.9784
-11.1920,131.9712
-11.1913,131.9713
-11.1876,131.9688
-11.1875,131.9686
-11.1766,131.9624
-11.1764,131.9650
-11.1708,131.9699
-11.1708,131.9699
-11.1708,131.9699
-11.1768,131.9781
-11.1787,131.9787
-11.1800,131.9824
-11.1776,131.9919
-11.1757,131.9935
-11.1757,131.9935
-11.1757,131.9935
-11.1757,131.9935
-11.1730,131.9936
-11.1728,131.9919
-11.1716,131.9912
-11.1715,131.9912
-11.1716,131.9912
-11.1642,131.9871
-11.1566,131.9878
-11.1509,131.9859
-11.1495,131.9822
-11.1415,131.9772
-11.1410,131.9741
-11.1353,131.9709
-11.1338,131.9711
-11.1297,131.9804
-11.1285,131.9882
-11.1244,131.9937
-11.1256,131.9973
-11.1295,132.0063
-11.1298,132.0106
-11.1330,132.0113
-11.1341,132.0102
-11.1456,132.0173
-11.1506,132.0162
-11.1567,132.0206
-11.1633,132.0218
-11.1763,132.0294
-11.1787,132.0290
-11.1823,132.0330
-11.1896,132.0346
-11.1927,132.0369
-11.1948,132.0423
-11.1940,132.0433
-11.1970,132.0448
-11.1981,132.0444
-11.1984,132.0455
-11.1994,132.0461
-11.1988,132.0469
-11.1998,132.0502
-11.1961,132.0520
-11.1982,132.0520
-11.2019,132.0567
-11.1987,132.0588
-11.1929,132.0557
-11.1795,132.0754
-11.1795,132.0754
-11.1878,132.0692
-11.1917,132.0664
-11.1917,132.0664
-11.1917,132.0663
-11.1917,132.0664
-11.1970,132.0708
-11.1947,132.0826
-11.1947,132.0826
-11.1964,132.0802
-11.1999,132.0804
-11.2039,132.0759
-11.2093,132.0754
-11.2189,132.0818
-11.2232,132.0781
-11.2315,132.0844
-11.2315,132.0844
-11.2315,132.0844
-11.2315,132.0844
-11.2336,132.0951
-11.2319,132.0985
-11.2286,132.1001
-11.2269,132.0980
-11.2246,132.1022
-11.2202,132.1027
-11.2167,132.1085
-11.2145,132.1087
-11.2111,132.1135
-11.2111,132.1135
-11.2620,132.0957
-11.2620,132.0957
-11.2697,132.0961
-11.2747,132.1004
-11.2744,132.1054
-11.2706,132.1109
-11.2737,132.1164
-11.2737,132.1164
-11.2737,132.1164
-11.2883,132.1120
-11.2901,132.1044
-11.2970,132.1044
-11.2989,132.1009
-11.3028,132.0982
-11.3079,132.0997
-11.3081,132.1052
-11.3094,132.1058
-11.3209,132.1023
-11.3231,132.1004
-11.3280,132.1002
-11.3290,132.0999
-11.3292,132.1002
-11.3298,132.1002
-11.3294,132.1004
-11.3492,132.1226
-11.3492,132.1226
-11.3492,132.1226
-11.3492,132.1226
-11.3440,132.1240
-11.3420,132.1254
-11.3409,132.1248
-11.2961,132.1367
-11.3018,132.1397
-11.3085,132.1380
-11.3150,132.1409
-11.3184,132.1453
-11.3226,132.1558
-11.3226,132.1558
-11.3226,132.1558
-11.3287,132.1533
-11.3325,132.1491
-11.3563,132.1453
-11.3601,132.1473
-11.3601,132.1488
-11.3823,132.1446
-11.3823,132.1446
-11.3823,132.1446
-11.3839,132.1473
-11.3824,132.1499
-11.3829,132.1534
-11.3824,132.1540
-11.3825,132.1579
-11.3825,132.1579
-11.3825,132.1579
-11.3897,132.1563
-11.3919,132.1520
-11.3953,132.1564
-11.4033,132.1608
-11.4053,132.1654
-11.4118,132.1675
-11.4126,132.1642
-11.4152,132.1672
-11.4161,132.1665
-11.4200,132.1694
-11.4202,132.1702
-11.4204,132.1703
-11.4202,132.1704
-11.4209,132.1750
-11.4162,132.1807
-11.4108,132.1812
-11.4025,132.1786
-11.3986,132.1755
-11.3968,132.1759
-11.3968,132.1759
-11.3968,132.1759
-11.3992,132.1805
-11.4051,132.1850
-11.4087,132.1941
-11.4166,132.1977
-11.4171,132.2015
-11.4134,132.2081
-11.4097,132.2063
-11.3997,132.2072
-11.3972,132.2050
-11.3974,132.1997
-11.3946,132.1982
-11.3825,132.1999
-11.3808,132.1990
-11.3817,132.1914
-11.3653,132.1828
-11.3653,132.1828
-11.3653,132.1828
-11.3589,132.1861
-11.3549,132.1893
-11.3509,132.1902
-11.3570,132.2006
-11.3580,132.2013
-11.3635,132.2116
-11.3659,132.2158
-11.3695,132.2194
-11.3692,132.2214
-11.3696,132.2221
-11.3690,132.2224
-11.3687,132.2242
-11.3630,132.2313
-11.3585,132.2300
-11.3519,132.2306
-11.3481,132.2325
-11.3441,132.2358
-11.3398,132.2364
-11.3398,132.2364
-11.3398,132.2364
-11.3398,132.2364
-11.3303,132.2309
-11.3277,132.2269
-11.3214,132.2267
-11.3192,132.2216
-11.3159,132.2194
-11.3150,132.2141
-11.3078,132.2109
-11.3055,132.2024
-11.3012,132.1975
-11.3009,132.1939
-11.3035,132.1891
-11.3162,132.1806
-11.3234,132.1725
-11.3234,132.1725
-11.3075,132.1815
-11.2974,132.1926
-11.2930,132.1919
-11.2857,132.1955
-11.2845,132.1945
-11.2800,132.1970
-11.2800,132.1970
-11.2752,132.1968
-11.2768,132.1956
-11.2746,132.1947
-11.2693,132.1976
-11.2662,132.1973
-11.2610,132.1922
-11.2543,132.1898
-11.2485,132.1902
-11.2450,132.1858
-11.2461,132.1837
-11.2407,132.1798
-11.2407,132.1798
-11.2427,132.1840
-11.2415,132.1886
-11.2346,132.1947
-11.2302,132.1968
-11.2276,132.2011
-11.2320,132.2008
-11.2354,132.1984
-11.2373,132.1993
-11.2268,132.2024
-11.2199,132.1974
-11.2142,132.1976
-11.2076,132.1945
-11.2051,132.1917
-11.2031,132.1847
-11.1851,132.1693
-11.1837,132.1608
-11.1837,132.1608
-11.1836,132.1608
-11.1743,132.1614
-11.1691,132.1636
-11.1607,132.1619
-11.1607,132.1619
-11.1607,132.1619
-11.1593,132.1586
-11.1556,132.1562
-11.1561,132.1512
-11.1542,132.1479
-11.1551,132.1455
-11.1536,132.1412
-11.1536,132.1412
-11.1423,132.1440
-11.1338,132.1434
-11.1223,132.1356
-11.1223,132.1356
-11.1237,132.1403
-11.1235,132.1431
-11.1250,132.1531
-11.1275,132.1561
-11.1298,132.1636
-11.1281,132.1728
-11.1303,132.1868
-11.1461,132.1910
-11.1473,132.1902
-11.1600,132.1931
-11.1649,132.1960
-11.1700,132.2025
-11.1783,132.2060
-11.1831,132.2114
-11.1845,132.2178
-11.1830,132.2224
-11.1853,132.2258
-11.1888,132.2250
-11.1968,132.2308
-11.1973,132.2371
-11.1955,132.2393
-11.1974,132.2434
-11.1974,132.2434
-11.1974,132.2434
-11.2037,132.2419
-11.2048,132.2421
-11.2110,132.2411
-11.2141,132.2391
-11.2185,132.2398
-11.2185,132.2398
-11.2391,132.2553
-11.2398,132.2551
-11.2488,132.2592
-11.2565,132.2602
-11.2638,132.2653
-11.2664,132.2743
-11.2767,132.2835
-11.2767,132.2835
-11.2767,132.2835
-11.2767,132.2835
-11.2712,132.2839
-11.2672,132.2822
-11.2662,132.2852
-11.2625,132.2874
-11.2552,132.2844
-11.2519,132.2794
-11.2484,132.2801
-11.2450,132.2777
-11.2448,132.2777
-11.2403,132.2826
-11.2330,132.2815
-11.2297,132.2800
-11.2284,132.2747
-11.2036,132.2702
-11.1993,132.2739
-11.1941,132.2735
-11.1925,132.2687
-11.1905,132.2678
-11.1894,132.2676
-11.1870,132.2682
-11.1753,132.2650
-11.1746,132.2693
-11.1750,132.2704
-11.1741,132.2721
-11.1697,132.2982
-11.1699,132.3019
-11.1732,132.3056
-11.1719,132.3134
-11.1655,132.3221
-11.1655,132.3221
-11.1655,132.3221
-11.1403,132.3388
-11.1403,132.3388
-11.1302,132.3388
-11.1298,132.3385
-11.1251,132.3383
-11.1201,132.3321
-11.1180,132.3326
-11.1157,132.3332
-11.1157,132.3332
-11.1194,132.3357
-11.1194,132.3359
-11.1266,132.3410
-11.1281,132.3404
-11.1339,132.3413
-11.1416,132.3513
-11.1489,132.3569
-11.1525,132.3550
-11.1608,132.3577
-11.1626,132.3567
-11.1776,132.3588
-11.1845,132.3632
-11.1937,132.3649
-11.1937,132.3649
-11.1983,132.3693
-11.1990,132.3714
-11.2079,132.3823
-11.2079,132.3823
-11.2131,132.3802
-11.2202,132.3810
-11.2285,132.3802
-11.2314,132.3791
-11.2378,132.3793
-11.2510,132.3780
-11.2533,132.3769
-11.2606,132.3758
-11.2636,132.3737
-11.2645,132.3767
-11.2804,132.3751
-11.2808,132.3746
-11.2822,132.3749
-11.2874,132.3744
-11.2899,132.3723
-11.2954,132.3736
-11.2954,132.3736
-11.2954,132.3736
-11.2954,132.3736
-11.2954,132.3736
-11.2991,132.3973
-11.2991,132.3973
-11.2991,132.3973
-11.2991,132.3973
-11.2991,132.3973
-11.2889,132.4031
-11.2775,132.4048
-11.2746,132.4035
-11.2683,132.4051
-11.2682,132.4052
-11.2645,132.4060
-11.2645,132.4093
-11.2699,132.4140
-11.2656,132.4207
-11.2622,132.4222
-11.2622,132.4222
-11.2622,132.4222
-11.2499,132.4217
-11.2494,132.4214
-11.2256,132.4199
-11.2256,132.4199
-11.2139,132.4332
-11.2113,132.4339
-11.2113,132.4339
-11.2128,132.4378
-11.2144,132.4388
-11.2143,132.4415
-11.2180,132.4510
-11.2238,132.4527
-11.2283,132.4576
-11.2584,132.4767
-11.2647,132.4904
-11.2666,132.4918
-11.2674,132.4962
-11.2722,132.5067
-11.2722,132.5067
-11.2824,132.4992
-11.2821,132.4972
-11.2856,132.4951
-11.2875,132.4955
-11.2917,132.4924
-11.2950,132.4887
-11.2994,132.4868
-11.2994,132.4868
-11.2994,132.4868
-11.2994,132.4868
-11.3003,132.4963
-11.2954,132.5006
-11.2948,132.5029
-11.2959,132.5057
-11.2927,132.5101
-11.2927,132.5101
-11.2976,132.5079
-11.3005,132.5112
-11.3038,132.5118
-11.3063,132.5071
-11.3101,132.5052
-11.3123,132.5066
-11.3129,132.5114
-11.3170,132.5171
-11.3170,132.5171
-11.3170,132.5171
-11.3187,132.5114
-11.3184,132.5035
-11.3299,132.5018
-11.3299,132.5018
-11.3498,132.5141
-11.3498,132.5141
-11.3498,132.5141
-11.3512,132.5171
-11.3495,132.5154
-11.3420,132.5470
-11.3477,132.5511
-11.3548,132.5526
-11.3679,132.5591
-11.3721,132.5647
-11.3727,132.5694
-11.3945,132.5854
-11.3945,132.5854
-11.4060,132.6022
-11.4071,132.6147
-11.4102,132.6220
-11.4775,132.6378
-11.4775,132.6378
-11.5088,132.6592
-11.5149,132.6672
-11.5154,132.6689
-11.5155,132.6690
-11.5155,132.6692
-11.5168,132.6728
-11.5183,132.6829
-11.5165,132.6861
-11.5172,132.7000
-11.5224,132.7092
-11.5233,132.7145
-11.5226,132.7233
-11.5190,132.7328
-11.5190,132.7328
-11.5190,132.7328
-11.5190,132.7328
-11.5190,132.7328
-11.4900,132.7584
-11.4885,132.7629
-11.4855,132.7660
-11.4822,132.7678
-11.4805,132.7668
-11.4766,132.7702
-11.4700,132.7781
-11.4665,132.7792
-11.4439,132.7991
-11.4438,132.8032
-11.4362,132.8132
-11.4207,132.8255
-11.4129,132.8266
-11.4128,132.8265
-11.3968,132.8406
-11.3958,132.8428
-11.4109,132.8565
-11.4109,132.8565
-11.4111,132.8568
-11.4190,132.8640
-11.4216,132.8762
-11.4277,132.8803
-11.4298,132.8858
-11.4258,132.8964
-11.4258,132.8964
-11.4258,132.8964
-11.4172,132.9036
-11.4131,132.9038
-11.4093,132.9015
-11.3847,132.9091
-11.3847,132.9091
-11.3847,132.9091
-11.3847,132.9091
-11.3808,132.9054
-11.3741,132.9015
-11.3725,132.8971
-11.3682,132.8928
-11.3583,132.8905
-11.3535,132.8834
-11.3474,132.8804
-11.3425,132.8702
-11.3423,132.8672
-11.3400,132.8650
-11.3356,132.8928
-11.3399,132.8978
-11.3385,132.9049
-11.3317,132.9179
-11.3458,132.9262
-11.3470,132.9265
-11.3636,132.9333
-11.3673,132.9387
-11.3673,132.9389
-11.3842,132.9489
-11.3849,132.9490
-11.3856,132.9497
-11.3914,132.9532
-11.3951,132.9543
-11.3954,132.9555
-11.4168,132.9681
-11.4168,132.9681
-11.4198,132.9723
-11.4193,132.9743
-11.4328,133.0078
-11.4328,133.0078
-11.4444,133.0119
-11.4691,133.0242
-11.4771,133.0312
-11.4915,133.0377
-11.5028,133.0459
-11.5028,133.0459
-11.5028,133.0459
-11.5028,133.0459
-11.5131,133.0591
-11.5139,133.0648
-11.5209,133.0768
-11.5387,133.0721
-11.5440,133.0697
-11.5461,133.0701
-11.5483,133.0695
-11.5528,133.0715
-11.5567,133.0723
-11.5673,133.0776
-11.6331,133.1056
-11.6347,133.1066
-11.6351,133.1067
-11.6384,133.1090
-11.6938,133.1444
-11.6941,133.1444
-11.7022,133.1498
-11.7022,133.1498
-11.7022,133.1498
-11.7100,133.1589
-11.7173,133.1718
-11.7182,133.1746
-11.7286,133.1906
-11.7287,133.1912
-11.7288,133.1914
-11.7287,133.1915
-11.7371,133.2551
-11.7380,133.2557
-11.7397,133.2623
-11.7386,133.2664
-11.7406,133.2815
-11.7406,133.2815
-11.7406,133.2815
-11.7378,133.2841
-11.7399,133.2804
-11.7389,133.2767
-11.7307,133.2525
-11.7307,133.2525
-11.7307,133.2525
-11.7287,133.2632
-11.7252,133.2699
-11.7230,133.2714
-11.6937,133.3433
-11.7179,133.3544
-11.7179,133.3544
-11.7179,133.3544
-11.7195,133.3203
-11.7195,133.3203
-11.7218,133.3175
-11.7255,133.3166
-11.7297,133.3139
-11.7318,133.3115
-11.7389,133.3080
-11.7537,133.3110
-11.7581,133.3098
-11.7600,133.3133
-11.7662,133.3165
-11.7698,133.3208
-11.7698,133.3208
-11.7743,133.3560
-11.7755,133.3569
-11.7770,133.3598
-11.7761,133.3696
-11.7761,133.3696
-11.7761,133.3696
-11.7761,133.3696
-11.7710,133.3752
-11.7674,133.3764
-11.7577,133.3692
-11.7577,133.3692
-11.7553,133.3723
-11.7554,133.3788
-11.7520,133.3856
-11.7483,133.3892
-11.7426,133.3904
-11.7320,133.4028
-11.7320,133.4028
-11.7478,133.4101
-11.7481,133.4100
-11.7531,133.4113
-11.7575,133.4146
-11.7586,133.4129
-11.7575,133.3987
-11.7677,133.3986
-11.7795,133.4103
-11.7772,133.4156
-11.7775,133.4226
-11.7751,133.4333
-11.7783,133.4480
-11.7783,133.4481
-11.7783,133.4481
-11.7825,133.4500
-11.7904,133.4480
-11.8019,133.4591
-11.8017,133.4615
-11.7987,133.4649
-11.7818,133.4952
-11.7812,133.5011
-11.7763,133.5092
-11.7731,133.5115
-11.7732,133.5139
-11.7701,133.5183
-11.7672,133.5213
-11.7603,133.5337
-11.7603,133.5337
-11.7862,133.5319
-11.7910,133.5289
-11.7971,133.5312
-11.8129,133.5301
-11.8129,133.5301
-11.8255,133.5421
-11.8243,133.5430
-11.8264,133.5450
-11.8269,133.5491
-11.8269,133.5491
-11.8269,133.5491
-11.8269,133.5491
-11.8245,133.5551
-11.8210,133.5545
-11.8189,133.5557
-11.8068,133.5655
-11.8068,133.5655
-11.8097,133.5915
-11.8091,133.6021
-11.8091,133.6021
-11.8337,133.5951
-11.8337,133.5951
-11.8351,133.5972
-11.8348,133.5972
-11.8388,133.6041
-11.8391,133.6044
-11.8427,133.6110
-11.8427,133.6110
-11.8427,133.6110
-11.8363,133.6250
-11.8372,133.6261
-11.8359,133.6309
-11.8336,133.6310
-11.8253,133.6489
-11.8254,133.6501
-11.8189,133.6631
-11.8132,133.6625
-11.8090,133.6558
-11.8090,133.6558
-11.8020,133.6679
-11.7886,133.6780
-11.7886,133.6780
-11.7935,133.6907
-11.7947,133.6908
-11.7940,133.6920
-11.7940,133.6920
-11.7940,133.6920
-11.7940,133.6920
-11.7890,133.6908
-11.7883,133.6858
-11.7739,133.6701
-11.7739,133.6701
-11.7801,133.6796
-11.7827,133.6906
-11.7825,133.7384
-11.7825,133.7384
-11.7825,133.7384
-11.7763,133.7486
-11.7611,133.7735
-11.7540,133.7789
-11.7512,133.7777
-11.7321,133.7858
-11.7321,133.7858
-11.7321,133.7858
-11.7337,133.8086
-11.7337,133.8086
-11.7337,133.8086
-11.7308,133.8070
-11.7304,133.8032
-11.7246,133.7939
-11.7246,133.7939
-11.7246,133.7939
-11.7286,133.8034
-11.7302,133.8123
-11.7286,133.8232
-11.7238,133.8324
-11.7232,133.8370
-11.7232,133.8370
-11.7232,133.8370
-11.7255,133.8393
-11.7382,133.8430
-11.7444,133.8481
-11.7490,133.8534
-11.7539,133.8675
-11.7532,133.8856
-11.7555,133.8904
-11.7541,133.8993
-11.7489,133.9051
-11.7449,133.9139
-11.7424,133.9155
-11.7424,133.9155
-11.7472,133.9198
-11.7539,133.9217
-11.7641,133.9276
-11.7666,133.9319
-11.7660,133.9365
-11.7703,133.9403
-11.7703,133.9403
-11.7703,133.9403
-11.7710,133.9325
-11.7699,133.9320
-11.7683,133.9266
-11.7682,133.9236
-11.7723,133.9162
-11.7850,133.9054
-11.7915,133.9036
-11.8123,133.8898
-11.8123,133.8898
-11.8112,133.8826
-11.8073,133.8785
-11.8051,133.8676
-11.8060,133.8607
-11.8134,133.8465
-11.8134,133.8465
-11.8134,133.8465
-11.8340,133.8269
-11.8316,133.8258
-11.8349,133.8260
-11.8381,133.8230
-11.8381,133.8230
-11.8427,133.8226
-11.8461,133.8247
-11.8462,133.8250
-11.8595,133.8282
-11.8595,133.8281
-11.8598,133.8283
-11.8649,133.8296
-11.8649,133.8296
-11.8649,133.8296
-11.8649,133.8296
-11.8649,133.8296
-11.8657,133.8306
-11.8654,133.8306
-11.8671,133.8343
-11.8721,133.8358
-11.8799,133.8421
-11.8781,133.8461
-11.8793,133.8494
-11.8776,133.8510
-11.8779,133.8582
-11.8779,133.8582
-11.8999,133.8702
-11.9013,133.8676
-11.9008,133.8706
-11.9009,133.8707
-11.9068,133.8740
-11.9073,133.8730
-11.9082,133.8747
-11.9105,133.8760
-11.9105,133.8760
-11.9124,133.8822
-11.9114,133.8853
-11.9094,133.8868
-11.9091,133.8897
-11.9097,133.8906
-11.9090,133.8906
-11.9087,133.8933
-11.9092,133.8948
-11.9103,133.8917
-11.9117,133.8944
-11.9126,133.8932
-11.9103,133.8892
-11.9127,133.8888
-11.9138,133.8953
-11.9079,133.9013
-11.9075,133.9053
-11.9084,133.9059
-11.9089,133.9111
-11.9068,133.9123
-11.9068,133.9123
-11.9068,133.9123
-11.9276,133.9077
-11.9276,133.9077
-11.9276,133.9077
-11.9276,133.9077
-11.9181,133.9298
-11.9184,133.9309
-11.9203,133.9305
-11.9202,133.9331
-11.9171,133.9326
-11.9167,133.9332
-11.9099,133.9490
-11.9079,133.9568
-11.9058,133.9590
-11.8949,133.9840
-11.8872,133.9919
-11.8858,133.9908
-11.8835,133.9915
-11.8793,133.9942
-11.8713,134.0027
-11.8637,134.0044
-11.8637,134.0044
-11.8637,134.0044
-11.8606,134.0230
-11.8568,134.0259
-11.8549,134.0307
-11.8549,134.0307
-11.8606,134.0436
-11.8617,134.0445
-11.8624,134.0477
-11.8695,134.0635
-11.8695,134.0635
-11.8695,134.0635
-11.8792,134.0637
-11.8822,134.0611
-11.8854,134.0610
-11.8922,134.0639
-11.8981,134.0706
-11.8982,134.0783
-11.9013,134.0755
-11.9023,134.0769
-11.9087,134.0747
-11.9113,134.0716
-11.9159,134.0685
-11.9231,134.0698
-11.9343,134.0659
-11.9418,134.0748
-11.9418,134.0748
-11.9418,134.0748
-11.9418,134.0748
-11.9276,134.0914
-11.9284,134.0948
-11.9245,134.1016
-11.9175,134.1033
-11.9097,134.1124
-11.9099,134.1128
-11.9075,134.1207
-11.9042,134.1224
-11.9020,134.1216
-11.8972,134.1271
-11.8972,134.1271
-11.9043,134.1329
-11.9152,134.1356
-11.9205,134.1341
-11.9204,134.1360
-11.9239,134.1400
-11.9390,134.1504
-11.9564,134.1688
-11.9567,134.1753
-11.9613,134.1734
-11.9624,134.1711
-11.9661,134.1687
-11.9724,134.1685
-11.9724,134.1685
-11.9647,134.1525
-11.9635,134.1516
-11.9634,134.1499
-11.9634,134.1499
-11.9634,134.1499
-11.9764,134.1510
-11.9827,134.1499
-11.9879,134.1519
-11.9879,134.1519
-11.9879,134.1519
-11.9879,134.1519
-11.9937,134.1563
-11.9926,134.1588
-11.9938,134.1623
-11.9988,134.1651
-12.0022,134.1729
-12.0018,134.1751
-11.9973,134.1769
-11.9941,134.1817
-11.9941,134.1817
-12.0011,134.1816
-12.0074,134.1787
-12.0123,134.1820
-12.0149,134.1810
-12.0244,134.1870
-12.0286,134.1942
-12.0286,134.1942
-12.0320,134.1913
-12.0364,134.1907
-12.0370,134.1905
-12.0394,134.1878
-12.0450,134.1865
-12.0520,134.1807
-12.0589,134.1790
-12.0626,134.1790
-12.1004,134.1622
-12.1004,134.1622
-12.1065,134.1633
-12.1147,134.1684
-12.1096,134.1791
-12.1053,134.1880
-12.1053,134.1880
-12.1053,134.1880
-12.0902,134.1931
-12.0744,134.1937
-12.0744,134.1937
-12.0744,134.1937
-12.0651,134.2056
-12.0588,134.2079
-12.0564,134.2101
-12.0538,134.2152
-12.0518,134.2153
-12.0475,134.2225
-12.0451,134.2226
-12.0422,134.2260
-12.0364,134.2283
-12.0388,134.2424
-12.0353,134.2487
-12.0364,134.2508
-12.0341,134.2535
-12.0141,134.2534
-12.0025,134.2491
-11.9964,134.2499
-11.9922,134.2480
-11.9915,134.2468
-11.9881,134.2463
-11.9879,134.2463
-11.9877,134.2462
-11.9847,134.2457
-11.9882,134.2517
-11.9892,134.2589
-11.9837,134.2866
-11.9837,134.2866
-12.0084,134.3064
-12.0225,134.3279
-12.0272,134.3315
-12.0391,134.3480
-12.0391,134.3480
-12.0391,134.3480
-12.0422,134.3562
-12.0424,134.3603
-12.0435,134.3647
-12.0448,134.3648
-12.0482,134.3737
-12.0506,134.3855
-12.0496,134.3874
-12.0505,134.3907
-12.0521,134.3927
-12.0524,134.3963
-12.0584,134.3989
-12.0645,134.4161
-12.0670,134.4421
-12.0662,134.4498
-12.0688,134.4594
-12.0692,134.4583
-12.0737,134.4553
-12.0732,134.4497
-12.0745,134.4475
-12.0742,134.4511
-12.0778,134.4554
-12.0748,134.4529
-12.0746,134.4557
-12.0693,134.4611
-12.0724,134.4645
-12.0722,134.4723
-12.0740,134.4789
-12.0758,134.4795
-12.0741,134.4795
-12.0772,134.4909
-12.0772,134.4909
-12.0772,134.4909
-12.0772,134.4909
-12.0489,134.6050
-12.0489,134.6050
-12.0257,134.6419
-12.0151,134.6558
-12.0151,134.6558
-12.0151,134.6558
-12.0017,134.6664
-11.9907,134.6714
-11.9676,134.6868
-11.9628,134.6878
-11.9653,134.6909
-11.9670,134.7033
-11.9631,134.7159
-11.9597,134.7190
-11.9610,134.7293
-11.9598,134.7397
-11.9569,134.7444
-11.9499,134.7449
-11.9493,134.7475
-11.9597,134.7708
-11.9597,134.7708
-11.9597,134.7708
-11.9655,134.7691
-11.9670,134.7670
-11.9699,134.7654
-11.9749,134.7664
-11.9951,134.7607
-11.9967,134.7642
-12.0003,134.7654
-12.0041,134.7691
-12.0034,134.7795
-12.0034,134.7795
-12.0141,134.7822
-12.0162,134.7849
-12.0234,134.7879
-12.0328,134.7903
-12.0477,134.7981
-12.0477,134.7981
-12.0530,134.8183
-12.0555,134.8223
-12.0560,134.8301
-12.0560,134.8301
-12.0560,134.8301
-12.0629,134.8296
-12.0629,134.8296
-12.0629,134.8296
-12.0629,134.8296
-12.0749,134.8370
-12.0749,134.8370
-12.0749,134.8370
-12.0749,134.8370
-12.0749,134.8370
-12.0700,134.8381
-12.0653,134.8355
-12.0641,134.8340
-12.0555,134.8316
-12.0616,134.8442
-12.0616,134.8442
-12.0785,134.8434
-12.0853,134.8405
-12.1121,134.8419
-12.1121,134.8419
-12.1310,134.8568
-12.1532,134.9048
-12.1532,134.9048
-12.1532,134.9048
-12.1532,134.9074
-12.1501,134.9136
-12.1425,134.9353
-12.1583,134.9715
-12.1792,134.9883
-12.2009,134.9972
-12.2129,135.0045
-12.2211,135.0124
-12.2305,135.0268
-12.2386,135.0359
-12.2636,135.0560
-12.2636,135.0560
-12.2636,135.0560
-12.2636,135.0560
-12.2636,135.0560
-12.2640,135.0590
-12.2625,135.0596
-12.2565,135.0792
-12.2564,135.0846
-12.2546,135.0857
-12.2398,135.1344
-12.2428,135.1377
-12.2408,135.1416
-12.2367,135.1446
-12.2367,135.1446
