start,Barker
-34.8501,138.4780
-34.8242,138.4861
-34.8200,138.4883
-34.8125,138.4902
-34.8115,138.4900
-34.8109,138.4902
-34.8102,138.4899
-34.7970,138.4883
-34.7961,138.4837
-34.7940,138.4828
-34.7905,138.4854
-34.7829,138.4779
-34.7829,138.4779
-34.7646,138.4963
-34.7700,138.5150
-34.7706,138.5153
-34.7744,138.5150
-34.7802,138.5131
-34.7803,138.5145
-34.8180,138.5115
-34.8421,138.4955
-34.8505,138.4971
-34.8108,138.5161
-34.8225,138.5308
-34.8225,138.5308
-34.8225,138.5308
-34.8225,138.5308
-34.8162,138.5387
-34.8169,138.5419
-34.8154,138.5403
-34.8148,138.5404
-34.8106,138.5457
-34.8106,138.5457
-34.8215,138.5552
-34.8251,138.5584
-34.8251,138.5584
-34.8251,138.5584
-34.8265,138.5651
-34.8250,138.5662
-34.8250,138.5662
-34.8095,138.5475
-34.8095,138.5475
-34.8095,138.5475
-34.8012,138.5502
-34.8007,138.5522
-34.7979,138.5538
-34.7950,138.5522
-34.7899,138.5539
-34.7899,138.5539
-34.7899,138.5539
-34.7899,138.5539
-34.7705,138.5460
-34.7698,138.5468
-34.7665,138.5453
-34.7667,138.5465
-34.7651,138.5464
-34.7545,138.5409
-34.7529,138.5414
-34.7489,138.5372
-34.7409,138.5340
-34.7402,138.5348
-34.7383,138.5329
-34.7373,138.5326
-34.7362,138.5310
-34.7349,138.5296
-34.7352,138.5294
-34.7309,138.5232
-34.7182,138.5777
-34.7166,138.5772
-34.7268,138.5940
-34.7107,138.6044
-34.7459,138.6360
-34.7507,138.6440
-34.7670,138.6420
-34.7721,138.6400
-34.8003,138.6153
-34.7963,138.6110
-34.8004,138.6073
-34.7946,138.5967
-34.8480,138.6001
-34.8495,138.5793
-34.8584,138.5782
-34.8747,138.5816
-34.8757,138.5572
-34.8807,138.5575
-34.8884,138.5701
-34.9043,138.5658
-34.9063,138.5147
-34.8794,138.5127
-34.8798,138.5036
-34.8525,138.5021
-34.8501,138.4780
end
start,Sturt
-34.8655,138.7565
-34.8692,138.7530
-34.8659,138.7519
-34.8636,138.7450
-34.8614,138.7477
-34.8621,138.7424
-34.8591,138.7404
-34.8607,138.7389
-34.8590,138.7363
-34.8591,138.7326
-34.8559,138.7313
-34.8594,138.7287
-34.8591,138.7226
-34.8643,138.7238
-34.8701,138.7189
-34.8739,138.7197
-34.8743,138.7127
-34.8815,138.7132
-34.8818,138.7069
-34.8940,138.7079
-34.8940,138.6906
-34.9001,138.6911
-34.9004,138.6841
-34.9129,138.6850
-34.9155,138.6932
-34.9212,138.6978
-34.9267,138.6977
-34.9282,138.7009
-34.9319,138.6975
-34.9292,138.6934
-34.9309,138.6846
-34.9381,138.6852
-34.9387,138.6754
-34.9421,138.6717
-34.9511,138.6724
-34.9558,138.6766
-34.9607,138.6766
-34.9746,138.6859
-34.9761,138.6852
-34.9734,138.6731
-34.9743,138.6715
-34.9678,138.6712
-34.9671,138.6694
-34.9673,138.6659
-34.9730,138.6533
-34.9715,138.6507
-34.9656,138.6480
-34.9633,138.6440
-34.9645,138.6264
-34.9401,138.6244
-34.9392,138.6424
-34.8964,138.6391
-34.8979,138.6376
-34.8936,138.6249
-34.8936,138.6267
-34.8900,138.6282
-34.8873,138.6351
-34.8793,138.6264
-34.8711,138.6371
-34.8468,138.6353
-34.8429,138.7053
-34.8406,138.7095
-34.8401,138.7248
-34.8374,138.7263
-34.8372,138.7289
-34.8384,138.7307
-34.8431,138.7315
-34.8400,138.7390
-34.8406,138.7470
-34.8495,138.7449
-34.8518,138.7473
-34.8567,138.7484
-34.8586,138.7521
-34.8613,138.7526
-34.8655,138.7565
end
start,Wakefield
-34.7309,138.5232
-34.6988,138.4758
-34.6984,138.4758
-34.6981,138.4747
-34.6849,138.4552
-34.6820,138.4546
-34.6829,138.4523
-34.6721,138.4364
-34.6695,138.4392
-34.6703,138.4425
-34.6704,138.4446
-34.6695,138.4391
-34.6716,138.4357
-34.6682,138.4306
-34.6681,138.4305
-34.6533,138.4457
-34.6533,138.4457
-34.6341,138.4347
-34.6312,138.4346
-34.6311,138.4329
-34.6216,138.4264
-34.6201,138.4224
-34.6002,138.4084
-34.6002,138.4084
-34.6002,138.4084
-34.5910,138.3899
-34.5909,138.3899
-34.5909,138.3899
-34.5881,138.3841
-34.5878,138.3843
-34.5873,138.3826
-34.5830,138.3740
-34.5823,138.3740
-34.5826,138.3732
-34.5813,138.3707
-34.5795,138.3690
-34.5781,138.3643
-34.5781,138.3643
-34.5747,138.3646
-34.5745,138.3627
-34.5728,138.3620
-34.5704,138.3621
-34.5692,138.3605
-34.5312,138.3443
-34.5312,138.3443
-34.5312,138.3443
-34.5312,138.3443
-34.5243,138.3344
-34.5181,138.3297
-34.5128,138.3178
-34.5005,138.3000
-34.4931,138.2920
-34.4874,138.2811
-34.4768,138.2656
-34.4767,138.2656
-34.4615,138.2601
-34.4600,138.2616
-34.4586,138.2599
-34.4534,138.2615
-34.4398,138.2595
-34.4302,138.2569
-34.4136,138.2494
-34.4008,138.2469
-34.3857,138.2401
-34.3659,138.2252
-34.3659,138.2252
-34.3659,138.2252
-34.3439,138.2308
-34.3296,138.2269
-34.3226,138.2269
-34.3112,138.2230
-34.3040,138.2177
-34.3026,138.2162
-34.2830,138.2009
-34.2771,138.1975
-34.2721,138.1924
-34.2721,138.1924
-34.2721,138.1924
-34.2696,138.1846
-34.2701,138.1779
-34.2656,138.1462
-34.2609,138.1511
-34.2610,138.1518
-34.2592,138.1538
-34.2609,138.1553
-34.2561,138.1623
-34.2531,138.1623
-34.2490,138.1649
-34.2477,138.1649
-34.2454,138.1674
-34.2454,138.1674
-34.2453,138.1674
-34.2453,138.1675
-34.2395,138.1670
-34.2385,138.1674
-34.2381,138.1669
-34.2368,138.1668
-34.2368,138.1675
-34.2347,138.1684
-34.2345,138.1667
-34.2325,138.1665
-34.2322,138.1668
-34.2319,138.1665
-34.2289,138.1662
-34.2288,138.1663
-34.2286,138.1662
-34.2212,138.1657
-34.2186,138.1636
-34.2157,138.1630
-34.2161,138.1617
-34.2124,138.1588
-34.2087,138.1589
-34.1915,138.1459
-34.1888,138.1407
-34.1424,138.1050
-34.1410,138.1047
-34.1400,138.1031
-34.1388,138.1023
-34.1386,138.1011
-34.1338,138.0940
-34.1317,138.0957
-34.1319,138.1272
-34.1217,138.1271
-34.1172,138.1218
-34.1172,138.1278
-34.1098,138.1184
-34.0928,138.1183
-34.0928,138.1448
-33.9911,138.1447
-33.9910,138.2736
-33.9879,138.2736
-33.9811,138.2666
-33.9700,138.2588
-33.9518,138.2588
-33.9514,138.2754
-33.9399,138.2750
-33.9332,138.2898
-33.9423,138.3087
-33.9449,138.3197
-33.9566,138.3939
-33.9906,138.4024
-34.0358,138.4105
-34.0366,138.4613
-34.0381,138.4757
-34.0326,138.4901
-34.0278,138.5163
-34.0346,138.5783
-33.9913,138.5851
-33.9729,138.5933
-33.9464,138.5946
-33.9505,138.5701
-33.7968,138.5310
-33.7936,138.5490
-33.7894,138.5482
-33.7838,138.5422
-33.7738,138.5434
-33.7674,138.5410
-33.7663,138.5437
-33.7619,138.5431
-33.7525,138.5472
-33.7494,138.5442
-33.7469,138.5440
-33.7418,138.5470
-33.7244,138.5476
-33.7206,138.5462
-33.6780,138.5431
-33.6591,138.5447
-33.6586,138.6974
-33.6743,138.7032
-33.6842,138.7045
-33.7027,138.7115
-33.7110,138.7164
-33.7302,138.7207
-33.7518,138.7291
-33.7711,138.7336
-33.7932,138.7327
-33.8013,138.7305
-33.8072,138.7309
-33.8207,138.7286
-33.8371,138.7215
-33.8452,138.8045
-33.8489,138.8079
-33.8498,138.8142
-33.8471,138.8210
-33.8545,138.8981
-33.8608,138.9047
-33.8680,138.9093
-33.8710,138.9146
-33.8739,138.9147
-33.8744,138.9205
-33.8783,138.9271
-33.8811,138.9258
-33.8814,138.9158
-33.8854,138.9149
-33.8886,138.9121
-33.8966,138.9135
-33.8987,138.9081
-33.9037,138.9099
-33.9086,138.9089
-33.9097,138.9104
-33.9237,138.9113
-33.9285,138.9144
-33.9384,138.9156
-33.9451,138.9151
-33.9525,138.9167
-33.9551,138.9150
-33.9572,138.9166
-33.9622,138.9164
-33.9656,138.9201
-33.9660,138.9339
-33.9632,138.9512
-33.9659,138.9580
-33.9768,138.9605
-33.9885,138.9609
-33.9930,138.9644
-33.9954,138.9614
-34.0046,138.9650
-34.0203,138.9642
-34.0264,138.9599
-34.0362,138.9630
-34.0386,138.9616
-34.0736,138.9589
-34.1152,138.9632
-34.1208,138.9609
-34.1330,138.9629
-34.1371,138.9617
-34.1404,138.9647
-34.1465,138.9635
-34.1537,138.9666
-34.1605,138.9672
-34.1706,138.9651
-34.1753,138.9617
-34.1836,138.9757
-34.1979,138.9704
-34.2018,138.9658
-34.2270,138.9758
-34.2543,138.9780
-34.2534,138.9854
-34.2574,138.9838
-34.2592,138.9857
-34.2568,138.9868
-34.2540,138.9929
-34.2557,138.9949
-34.2553,138.9997
-34.2530,138.9988
-34.2479,139.0013
-34.2429,139.0071
-34.2464,139.0106
-34.2422,139.0171
-34.2449,139.0213
-34.2426,139.0270
-34.2417,139.0428
-34.2443,139.0449
-34.2451,139.0492
-34.2480,139.0478
-34.2513,139.0514
-34.2539,139.0486
-34.2558,139.0502
-34.2606,139.0484
-34.2612,139.0451
-34.2676,139.0488
-34.2737,139.0418
-34.2822,139.0434
-34.2893,139.0403
-34.2913,139.0432
-34.2968,139.0365
-34.3040,139.0357
-34.3066,139.0338
-34.3150,139.1273
-34.3181,139.1222
-34.3199,139.1132
-34.3306,139.1050
-34.3319,139.1060
-34.3343,139.1043
-34.3371,139.1074
-34.3481,139.1104
-34.3483,139.1137
-34.3517,139.1167
-34.3618,139.1127
-34.3644,139.1151
-34.3789,139.1122
-34.3823,139.1086
-34.3825,139.1035
-34.3855,139.0983
-34.3929,139.0983
-34.3945,139.0962
-34.4010,139.0937
-34.4040,139.1001
-34.4097,139.0988
-34.4116,139.1012
-34.4200,139.0795
-34.4244,139.0576
-34.4585,139.0020
-34.4499,138.9732
-34.4600,138.9746
-34.4663,138.9781
-34.4863,138.9697
-34.4885,138.9772
-34.4904,138.9782
-34.4987,138.9701
-34.5071,138.9707
-34.5062,138.9633
-34.5113,138.9594
-34.5152,138.9593
-34.5255,138.9492
-34.5273,138.9499
-34.5288,138.9479
-34.5316,138.9487
-34.5344,138.9454
-34.5353,138.9387
-34.5388,138.9366
-34.5441,138.9471
-34.5551,138.9401
-34.5560,138.9365
-34.5591,138.9359
-34.5596,138.9326
-34.5630,138.9299
-34.5643,138.9331
-34.5622,138.9370
-34.5670,138.9441
-34.5658,138.9465
-34.5684,138.9466
-34.5717,138.9510
-34.5769,138.9410
-34.5851,138.9342
-34.5896,138.9248
-34.6029,138.9078
-34.6036,138.9007
-34.6094,138.8986
-34.6096,138.8950
-34.6063,138.8918
-34.6317,138.8944
-34.6305,138.8988
-34.6313,138.9038
-34.6238,138.9151
-34.6189,138.9181
-34.6188,138.9220
-34.6157,138.9286
-34.6218,138.9284
-34.6258,138.9322
-34.6348,138.9344
-34.6349,138.9323
-34.6377,138.9325
-34.6407,138.9351
-34.6594,138.9395
-34.6622,138.9415
-34.6694,138.9411
-34.6732,138.9392
-34.6815,138.9473
-34.6875,138.9417
-34.6919,138.9426
-34.6941,138.9504
-34.6974,138.9472
-34.7000,138.9437
-34.6984,138.9382
-34.7039,138.9376
-34.7067,138.9306
-34.7091,138.9313
-34.7096,138.9299
-34.7006,138.9218
-34.7076,138.9207
-34.7129,138.9133
-34.7112,138.9100
-34.7089,138.9106
-34.7082,138.9094
-34.7083,138.9036
-34.7047,138.9037
-34.7046,138.8985
-34.7075,138.8959
-34.7056,138.8943
-34.7060,138.8908
-34.7035,138.8919
-34.7004,138.8866
-34.7009,138.8780
-34.7035,138.8762
-34.7013,138.8731
-34.7015,138.8675
-34.7039,138.8617
-34.7015,138.8597
-34.6949,138.8619
-34.6918,138.8586
-34.6913,138.8544
-34.6883,138.8522
-34.6866,138.8532
-34.6844,138.8476
-34.6809,138.8485
-34.6805,138.8475
-34.6851,138.8433
-34.7003,138.8399
-34.7046,138.8358
-34.7123,138.8325
-34.7161,138.8335
-34.7170,138.8280
-34.7263,138.8259
-34.7287,138.8195
-34.7357,138.8159
-34.7384,138.8119
-34.7428,138.8111
-34.7556,138.8149
-34.7633,138.8145
-34.7726,138.8115
-34.7749,138.8144
-34.7752,138.8127
-34.7741,138.8057
-34.7705,138.7993
-34.7710,138.7958
-34.7678,138.7874
-34.7676,138.7815
-34.7597,138.7739
-34.7578,138.7699
-34.7534,138.7684
-34.7458,138.7713
-34.7430,138.7702
-34.7348,138.7757
-34.7353,138.7698
-34.7402,138.7664
-34.7434,138.7659
-34.7436,138.7597
-34.7419,138.7586
-34.7446,138.7523
-34.7414,138.7441
-34.7422,138.7390
-34.7407,138.7373
-34.7380,138.7381
-34.7356,138.7363
-34.7362,138.7313
-34.7412,138.7281
-34.7455,138.7228
-34.7516,138.7225
-34.7554,138.7200
-34.7559,138.7130
-34.7533,138.7093
-34.7556,138.7076
-34.7526,138.7048
-34.7562,138.7006
-34.7539,138.6957
-34.7556,138.6806
-34.7538,138.6793
-34.7832,138.6544
-34.7738,138.6388
-34.7675,138.6419
-34.7507,138.6440
-34.7459,138.6360
-34.7107,138.6044
-34.7268,138.5940
-34.7166,138.5772
-34.7182,138.5777
-34.7309,138.5232
end
